should_axis6,actual_axis6-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
-0.00030237607285665244,-0.0001087188720703125
